P31749	O43524	1	IL2	14	Phosphorylation	AKT1	FOXO3
P31749	P07900	1	IL2	14	physical	AKT1	HSP90AA1
P31749	O14746	1	IL2	14	physical	AKT1	TERT
P31749	O14746	1	IL2	14	Phosphorylation	AKT1	TERT
P22681	P46108	1	IL2	14	physical	CBL	CRK
P22681	P46109	1	IL2	14	physical	CBL	CRKL
P22681	P62993	1	IL2	14	physical	CBL	GRB2
P22681	P27986	1	IL2	14	physical	CBL	PIK3R1
P22681	O00459	1	IL2	14	physical	CBL	PIK3R2
P22681	P29353	1	IL2	14	physical	CBL	SHC1
Q9NSE2	P14784	1	IL2	14	physical	CISH	IL2RB
P46108	P22681	1	IL2	14	physical	CRK	CBL
P46108	P42229	1	IL2	14	physical	CRK	STAT5A
P46108	P51692	1	IL2	14	physical	CRK	STAT5B
P46109	P22681	1	IL2	14	physical	CRKL	CBL
P46109	Q9UQC2	1	IL2	14	physical	CRKL	GAB2
P46109	P62993	1	IL2	14	physical	CRKL	GRB2
P46109	P27986	1	IL2	14	physical	CRKL	PIK3R1
P46109	O00459	1	IL2	14	physical	CRKL	PIK3R2
P46109	Q06124	1	IL2	14	physical	CRKL	PTPN11
P46109	P29353	1	IL2	14	physical	CRKL	SHC1
P46109	P42229	1	IL2	14	physical	CRKL	STAT5A
P46109	P51692	1	IL2	14	physical	CRKL	STAT5B
P55884	P14784	1	IL2	14	physical	EIF3B	IL2RB
P14921	P51692	1	IL2	14	physical	ETS1	STAT5B
P15036	P51692	1	IL2	14	physical	ETS2	STAT5B
P06241	P14784	1	IL2	14	physical	FYN	IL2RB
P06241	P27986	1	IL2	14	Phosphorylation	FYN	PIK3R1
P06241	P27986	1	IL2	14	physical	FYN	PIK3R1
P06241	O00459	1	IL2	14	physical	FYN	PIK3R2
Q9UQC2	P46109	1	IL2	14	physical	GAB2	CRKL
Q9UQC2	P62993	1	IL2	14	physical	GAB2	GRB2
Q9UQC2	P27986	1	IL2	14	physical	GAB2	PIK3R1
Q9UQC2	O00459	1	IL2	14	physical	GAB2	PIK3R2
P62993	P22681	1	IL2	14	physical	GRB2	CBL
P62993	P46109	1	IL2	14	physical	GRB2	CRKL
P62993	Q9UQC2	1	IL2	14	physical	GRB2	GAB2
P62993	Q06124	1	IL2	14	physical	GRB2	PTPN11
P62993	P29353	1	IL2	14	physical	GRB2	SHC1
P62993	Q07889	1	IL2	14	physical	GRB2	SOS1
P07900	P31749	1	IL2	14	physical	HSP90AA1	AKT1
P07900	O14746	1	IL2	14	physical	HSP90AA1	TERT
P40933	P14784	1	IL2	14	physical	IL15	IL2RB
P40933	P31785	1	IL2	14	physical	IL15	IL2RG
P60568	P01589	1	IL2	14	physical	IL2	IL2RA
P60568	P14784	1	IL2	14	physical	IL2	IL2RB
P60568	P31785	1	IL2	14	physical	IL2	IL2RG
P01589	P60568	1	IL2	14	physical	IL2RA	IL2
P01589	P14784	1	IL2	14	physical	IL2RA	IL2RB
P01589	P31785	1	IL2	14	physical	IL2RA	IL2RG
P14784	Q9NSE2	1	IL2	14	physical	IL2RB	CISH
P14784	P55884	1	IL2	14	physical	IL2RB	EIF3B
P14784	P06241	1	IL2	14	physical	IL2RB	FYN
P14784	P40933	1	IL2	14	physical	IL2RB	IL15
P14784	P60568	1	IL2	14	physical	IL2RB	IL2
P14784	P01589	1	IL2	14	physical	IL2RB	IL2RA
P14784	P31785	1	IL2	14	physical	IL2RB	IL2RG
P14784	P52333	1	IL2	14	physical	IL2RB	JAK3
P14784	P07948	1	IL2	14	physical	IL2RB	LYN
P14784	P27986	1	IL2	14	physical	IL2RB	PIK3R1
